Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence
2218_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2228_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2230_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2241_HI_S4_S_2,S,I like to sleep.,True,Cat 2,0.67896289
2257_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2272_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2282_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2291_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2299_HI_S4_S_2,S,I like to sleep.,True,I like to mujhe Sona pasand hai,0.85873884
2304_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2323_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2326_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2340_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2376_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.84040082
2389_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2422_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92985833
2431_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2446_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2496_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.83865941
2509_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92875272
2605_HI_S4_S_2,S,I like to sleep.,True,I too,0.5770784
2609_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2617_HI_S4_S_2,S,I like to sleep.,True,I like to,0.83846885
2651_HI_S4_S_2,S,I like to sleep.,True,,
2685_HI_S4_S_2,S,I like to sleep.,True,I like to flip,0.84795016
2686_HI_S4_S_2,S,I like to sleep.,True,I like to,0.81462508
2705_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2722_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2776_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2853_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2872_HI_S4_S_2,S,I like to sleep.,True,I love lip,0.7844494
2887_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2901_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2933_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
2945_HI_S4_S_2,S,I like to sleep.,True,I like to share,0.92995489
2977_HI_S4_S_2,S,I like to sleep.,True,I like to stop sleep,0.83146143
2997_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3007_HI_S4_S_2,S,I like to sleep.,True,I like to sleep Mujhe Sona pasand hai,0.92995495
3044_HI_S4_S_2,S,I like to sleep.,True,highlight,0.58689862
3045_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3046_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3047_HI_S4_S_2,S,I like to sleep.,True,I like go sleep,0.91857851
3055_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.8581425
3070_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3086_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3138_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3161_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3189_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3233_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3300_HI_S4_S_2,S,I like to sleep.,True,I like it to sleep,0.55822247
3351_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3366_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.9186846
3378_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3394_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3436_HI_S4_S_2,S,I like to sleep.,True,,
3455_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.86153662
3481_HI_S4_S_2,S,I like to sleep.,True,side light to sleep,0.68769324
3500_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3514_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3522_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3532_HI_S4_S_2,S,I like to sleep.,True,I like to ship,0.89460027
3562_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3565_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.84665126
3575_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3601_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.91873729
3609_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.78909409
3610_HI_S4_S_2,S,I like to sleep.,True,live Tu,0.44954249
3614_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.9014923
3641_HI_S4_S_2,S,I like to sleep.,True,I sleep,0.6220817
3646_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3653_HI_S4_S_2,S,I like to sleep.,True,l l i 2,0.47284922
3666_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3696_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3698_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3747_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3754_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3792_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.76635695
3803_HI_S4_S_2,S,I like to sleep.,True,I like to see,0.79905397
3813_HI_S4_S_2,S,I like to sleep.,True,I like to tell,0.86681825
3856_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.69504452
3858_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3883_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3925_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3940_HI_S4_S_2,S,I like to sleep.,True,I like to,0.84704202
3964_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3973_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
3995_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4005_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.89540499
4022_HI_S4_S_2,S,I like to sleep.,True,I like to help,0.86860657
4033_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4039_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92782068
4047_HI_S4_S_2,S,I like to sleep.,True,I like to help,0.78993213
4067_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.83327162
4128_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4158_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4173_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4175_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4187_HI_S4_S_2,S,I like to sleep.,True,I like to solve,0.72967422
4188_HI_S4_S_2,S,I like to sleep.,True,halitosis,0.40025511
4193_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4202_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4206_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.87324411
4209_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4222_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4237_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4241_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.91333169
4306_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4311_HI_S4_S_2,S,I like to sleep.,True,I like to sing,0.7801134
4315_HI_S4_S_2,S,I like to sleep.,True,I like to,0.86828882
4347_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4379_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4417_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4429_HI_S4_S_2,S,I like to sleep.,True,R I like to sleep,0.77118367
4446_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4455_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4469_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4484_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.89113557
4496_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4528_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4549_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4565_HI_S4_S_2,S,I like to sleep.,True,I like to see,0.82668799
4601_HI_S4_S_2,S,I like to sleep.,True,I like to,0.82733852
4643_HI_S4_S_2,S,I like to sleep.,True,dashing,0.50328577
4648_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4703_HI_S4_S_2,S,I like to sleep.,True,I like to sleep I like to sleep,0.92995495
4707_HI_S4_S_2,S,I like to sleep.,True,I like I like to sleep sleep,0.92512733
4717_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.77316034
4745_HI_S4_S_2,S,I like to sleep.,True,I like it to self,0.80741471
4761_HI_S4_S_2,S,I like to sleep.,True,like to slap,0.73839372
4791_HI_S4_S_2,S,I like to sleep.,True,I like to sale,0.82521427
4825_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4837_HI_S4_S_2,S,I like to sleep.,True,I like to selfie,0.88801879
4892_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4948_HI_S4_S_2,S,I like to sleep.,True,light,0.77761292
4967_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
4977_HI_S4_S_2,S,I like to sleep.,True,I like to ship,0.8767454
4989_HI_S4_S_2,S,I like to sleep.,True,I like to sleep Nahin main so raha hun,0.75826412
4998_HI_S4_S_2,S,I like to sleep.,True,I like I like I like do self,0.82562554
5036_HI_S4_S_2,S,I like to sleep.,True,I like to sleeping,0.91471356
5056_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5077_HI_S4_S_2,S,I like to sleep.,True,Mylapore silk,0.56624746
5091_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5092_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.90921128
5096_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5111_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5122_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5152_HI_S4_S_2,S,I like to sleep.,True,I like to ship,0.87661868
5173_HI_S4_S_2,S,I like to sleep.,True,I like to self,0.90972984
5181_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92975938
5188_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5195_HI_S4_S_2,S,I like to sleep.,True,I like to sleep sleep,0.77307385
5221_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.92995489
5253_HI_S4_S_2,S,I like to sleep.,True,I like to sleep,0.88177407
1503_HI_S4_S_2,S,I like to sleep.,False,I like to sleep,0.90525103
1593_HI_S4_S_2,S,I like to sleep.,False,,
1611_HI_S4_S_2,S,I like to sleep.,False,Halki of Halki of,0.69968927
1711_HI_S4_S_2,S,I like to sleep.,False,Nahin padh Payenge,0.75601411
1792_HI_S4_S_2,S,I like to sleep.,False,I like to see,0.81043684
1881_HI_S4_S_2,S,I like to sleep.,False,Tu,0.56880474
2409_HI_S4_S_2,S,I like to sleep.,False,,
2501_HI_S4_S_2,S,I like to sleep.,False,I like to sleep,0.92995489
2948_HI_S4_S_2,S,I like to sleep.,False,I like to Skype,0.92654896
3061_HI_S4_S_2,S,I like to sleep.,False,I like to see,0.82521772
3118_HI_S4_S_2,S,I like to sleep.,False,I like to slap,0.82459676
3365_HI_S4_S_2,S,I like to sleep.,False,,
3525_HI_S4_S_2,S,I like to sleep.,False,I like to play,0.76506144
3628_HI_S4_S_2,S,I like to sleep.,False,I like to see,0.92995489
3658_HI_S4_S_2,S,I like to sleep.,False,Hindi gana,0.77158928
3722_HI_S4_S_2,S,I like to sleep.,False,I like to,0.74169439
3791_HI_S4_S_2,S,I like to sleep.,False,I like to Silk,0.82610261
3845_HI_S4_S_2,S,I like to sleep.,False,I too,0.56299561
3860_HI_S4_S_2,S,I like to sleep.,False,I like full,0.76833278
3947_HI_S4_S_2,S,I like to sleep.,False,Le 2,0.24782832
4013_HI_S4_S_2,S,I like to sleep.,False,,
4019_HI_S4_S_2,S,I like to sleep.,False,I like to ship,0.83825028
4168_HI_S4_S_2,S,I like to sleep.,False,I like to,0.88283855
4184_HI_S4_S_2,S,I like to sleep.,False,I like to,0.87722653
4185_HI_S4_S_2,S,I like to sleep.,False,like to sleep,0.716232
4229_HI_S4_S_2,S,I like to sleep.,False,like to I like to ship,0.85866898
4240_HI_S4_S_2,S,I like to sleep.,False,I like to sleep,0.86697465
4345_HI_S4_S_2,S,I like to sleep.,False,I like to self I like to self,0.92995495
4415_HI_S4_S_2,S,I like to sleep.,False,I kick,0.75962669
4501_HI_S4_S_2,S,I like to sleep.,False,I like it too,0.82655334
4537_HI_S4_S_2,S,I like to sleep.,False,I like to sleep sleep,0.70622772
4544_HI_S4_S_2,S,I like to sleep.,False,,
4593_HI_S4_S_2,S,I like to sleep.,False,,
4635_HI_S4_S_2,S,I like to sleep.,False,I like to,0.87276578
4652_HI_S4_S_2,S,I like to sleep.,False,I like to ship,0.87722111
4655_HI_S4_S_2,S,I like to sleep.,False,,
4679_HI_S4_S_2,S,I like to sleep.,False,I like to eat,0.72283137
4709_HI_S4_S_2,S,I like to sleep.,False,I,0.76300502
4710_HI_S4_S_2,S,I like to sleep.,False,Lekh to sirf Sirf,0.69935167
4716_HI_S4_S_2,S,I like to sleep.,False,I like to sleep Ironman like and,0.79422575
4737_HI_S4_S_2,S,I like to sleep.,False,I like to send you,0.8537339
4834_HI_S4_S_2,S,I like to sleep.,False,I like to tell,0.83785594
4896_HI_S4_S_2,S,I like to sleep.,False,l like to spell,0.7463479
4947_HI_S4_S_2,S,I like to sleep.,False,Ayan Malik,0.32692996
5007_HI_S4_S_2,S,I like to sleep.,False,I like to,0.80284762
5020_HI_S4_S_2,S,I like to sleep.,False,I like to,0.84034616
5037_HI_S4_S_2,S,I like to sleep.,False,I like to,0.88359565
5067_HI_S4_S_2,S,I like to sleep.,False,,
5113_HI_S4_S_2,S,I like to sleep.,False,I like to sleep,0.60411799
5224_HI_S4_S_2,S,I like to sleep.,False,I like to self self,0.91846097
5259_HI_S4_S_2,S,I like to sleep.,False,I like to speed,0.88390589
5270_HI_S4_S_2,S,I like to sleep.,False,I like to sleep,0.82263601
5296_HI_S4_S_2,S,I like to sleep.,False,like to Silk,0.55968481
1345_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1367_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1391_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1440_HI_S4_S_3,S,I have a big house.,True,Bhai Bhai have a big house,0.8672902
1454_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.86221522
1610_HI_S4_S_3,S,I have a big house.,True,I have a king house,0.83878815
1622_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1634_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1656_HI_S4_S_3,S,I have a big house.,True,I have,0.60087544
1679_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1690_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1703_HI_S4_S_3,S,I have a big house.,True,I have a dig house,0.92995489
1707_HI_S4_S_3,S,I have a big house.,True,big horse,0.64277428
1759_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1792_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1809_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1815_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1825_HI_S4_S_3,S,I have a big house.,True,I have a big hole,0.73901778
1833_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.90056562
1845_HI_S4_S_3,S,I have a big house.,True,I am a big house,0.82038105
1883_HI_S4_S_3,S,I have a big house.,True,I have a house,0.76988423
1887_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1937_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1945_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1965_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1970_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1995_HI_S4_S_3,S,I have a big house.,True,I have big house,0.83135587
2089_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2114_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2163_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92961848
2198_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2218_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2228_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2230_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2241_HI_S4_S_3,S,I have a big house.,True,I have a house,0.82909346
2257_HI_S4_S_3,S,I have a big house.,True,I have big house,0.92995489
2272_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2282_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2291_HI_S4_S_3,S,I have a big house.,True,I have a big home,0.92995489
2299_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2304_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2326_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2340_HI_S4_S_3,S,I have a big house.,True,I have a big horse house,0.88937634
2376_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2389_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2422_HI_S4_S_3,S,I have a big house.,True,I have a big,0.92995489
2431_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.78524917
2446_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2496_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2509_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2605_HI_S4_S_3,S,I have a big house.,True,I,0.79362226
2609_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.89325917
2617_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2651_HI_S4_S_3,S,I have a big house.,True,,
2685_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2686_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2705_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2776_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2853_HI_S4_S_3,S,I have a big house.,True,I have a bi house,0.79965848
2887_HI_S4_S_3,S,I have a big house.,True,I have a big,0.8506707
2901_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2933_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2945_HI_S4_S_3,S,I have a big house.,True,I have I have a big house,0.77151573
2948_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
2977_HI_S4_S_3,S,I have a big house.,True,my house,0.65281183
2997_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3007_HI_S4_S_3,S,I have a big house.,True,I have a big house Mera Ghar bada hai,0.92995483
3044_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3046_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3047_HI_S4_S_3,S,I have a big house.,True,I have a big,0.92995489
3055_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3061_HI_S4_S_3,S,I have a big house.,True,I have a big horse,0.88917398
3070_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3086_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3138_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3161_HI_S4_S_3,S,I have a big house.,True,I have I have a big house,0.92995495
3189_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3233_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3300_HI_S4_S_3,S,I have a big house.,True,I have a big horse,0.87336981
3351_HI_S4_S_3,S,I have a big house.,True,I am a big house,0.63048148
3366_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3378_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3394_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3436_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3455_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92331231
3481_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.85796273
3500_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3514_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.79148054
3522_HI_S4_S_3,S,I have a big house.,True,I am a big house,0.8532446
3532_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3562_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.81171578
3565_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3575_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3601_HI_S4_S_3,S,I have a big house.,True,I have a big heart,0.83377874
3609_HI_S4_S_3,S,I have a big house.,True,I'm a big houses,0.75428092
3610_HI_S4_S_3,S,I have a big house.,True,I have a wing,0.92995489
3614_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3628_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3646_HI_S4_S_3,S,I have a big house.,True,I have a will house,0.85908431
3653_HI_S4_S_3,S,I have a big house.,True,I,0.80673683
3666_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3696_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3698_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92884922
3747_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3754_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3792_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3803_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3813_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3856_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3858_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3860_HI_S4_S_3,S,I have a big house.,True,big house,0.76092726
3883_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.80735195
3925_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3940_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
3973_HI_S4_S_3,S,I have a big house.,True,,
3995_HI_S4_S_3,S,I have a big house.,True,Hi I have a big house,0.51900762
4019_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4022_HI_S4_S_3,S,I have a big house.,True,I have a big arms,0.843279
4033_HI_S4_S_3,S,I have a big house.,True,I have a big home,0.8278017
4039_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4047_HI_S4_S_3,S,I have a big house.,True,I have big house,0.92995489
4067_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4128_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4158_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4168_HI_S4_S_3,S,I have a big house.,True,I am a big,0.58158815
4173_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4184_HI_S4_S_3,S,I have a big house.,True,I have a big,0.89867181
4187_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4188_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.9167859
4193_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4206_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4209_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.80141795
4222_HI_S4_S_3,S,I have a big house.,True,I have a big house big house,0.82859796
4229_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4237_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4240_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4241_HI_S4_S_3,S,I have a big house.,True,I am a Big Boss house,0.79376322
4306_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4311_HI_S4_S_3,S,I have a big house.,True,I have a big have I have I have a big I have a big,0.85030121
4315_HI_S4_S_3,S,I have a big house.,True,I I give a big house,0.84560806
4345_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4379_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.85057276
4417_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4429_HI_S4_S_3,S,I have a big house.,True,I have a big home,0.92995489
4446_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4455_HI_S4_S_3,S,I have a big house.,True,I have a big,0.84447622
4469_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4484_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.89731675
4496_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4528_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.8220852
4537_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4549_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92747039
4565_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4601_HI_S4_S_3,S,I have a big house.,True,I give a big,0.89871585
4643_HI_S4_S_3,S,I have a big house.,True,,
4648_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4652_HI_S4_S_3,S,I have a big house.,True,I have a wing house,0.8826412
4703_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4717_HI_S4_S_3,S,I have a big house.,True,house,0.76854479
4745_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4761_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4791_HI_S4_S_3,S,I have a big house.,True,I have a dream house,0.87639409
4825_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.82741529
4837_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4892_HI_S4_S_3,S,I have a big house.,True,I am a big house,0.897569
4947_HI_S4_S_3,S,I have a big house.,True,I have I have a big house,0.92995495
4967_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4977_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
4989_HI_S4_S_3,S,I have a big house.,True,I have a big house Mera Ghar Achcha hai,0.90497422
5020_HI_S4_S_3,S,I have a big house.,True,I have a dog house,0.86533099
5037_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5056_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5077_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5091_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.8901962
