Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence,Distance
3070_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3086_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3138_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3161_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3189_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3233_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3300_HI_S4_S_2,S,I like to sleep.,1.0,I like it to sleep,0.55822247,1.0000000000000002
3351_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3366_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.9186846,1.0000000000000002
3378_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3394_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3436_HI_S4_S_2,S,I like to sleep.,1.0,,,0.0
3455_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.86153662,1.0000000000000002
3481_HI_S4_S_2,S,I like to sleep.,1.0,side light to sleep,0.68769324,0.8164965809277261
3500_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3514_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3522_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3532_HI_S4_S_2,S,I like to sleep.,1.0,I like to ship,0.89460027,0.8164965809277261
3562_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3565_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.84665126,1.0000000000000002
3575_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3601_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.91873729,1.0000000000000002
3609_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.78909409,1.0000000000000002
3610_HI_S4_S_2,S,I like to sleep.,1.0,live Tu,0.44954249,0.0
3614_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.9014923,1.0000000000000002
3641_HI_S4_S_2,S,I like to sleep.,1.0,I sleep,0.6220817,0.5773502691896258
3646_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3653_HI_S4_S_2,S,I like to sleep.,1.0,l l i 2,0.47284922,0.0
3666_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3696_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3698_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3747_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3754_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3792_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.76635695,1.0000000000000002
3803_HI_S4_S_2,S,I like to sleep.,1.0,I like to see,0.79905397,0.8164965809277261
3813_HI_S4_S_2,S,I like to sleep.,1.0,I like to tell,0.86681825,0.8164965809277261
3856_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.69504452,1.0000000000000002
3858_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3883_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3925_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3940_HI_S4_S_2,S,I like to sleep.,1.0,I like to,0.84704202,0.8164965809277261
3964_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3973_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
3995_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4005_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.89540499,1.0000000000000002
4022_HI_S4_S_2,S,I like to sleep.,1.0,I like to help,0.86860657,0.8164965809277261
4033_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4039_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92782068,1.0000000000000002
4047_HI_S4_S_2,S,I like to sleep.,1.0,I like to help,0.78993213,0.8164965809277261
4067_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.83327162,1.0000000000000002
4128_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4158_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4173_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4175_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4187_HI_S4_S_2,S,I like to sleep.,1.0,I like to solve,0.72967422,0.8164965809277261
4188_HI_S4_S_2,S,I like to sleep.,1.0,halitosis,0.40025511,0.0
4193_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4202_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4206_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.87324411,1.0000000000000002
4209_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4222_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4237_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4241_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.91333169,1.0000000000000002
4306_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4311_HI_S4_S_2,S,I like to sleep.,1.0,I like to sing,0.7801134,0.8164965809277261
4315_HI_S4_S_2,S,I like to sleep.,1.0,I like to,0.86828882,0.8164965809277261
4347_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4379_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4417_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4429_HI_S4_S_2,S,I like to sleep.,1.0,R I like to sleep,0.77118367,1.0000000000000002
4446_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4455_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4469_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4484_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.89113557,1.0000000000000002
4496_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4528_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4549_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4565_HI_S4_S_2,S,I like to sleep.,1.0,I like to see,0.82668799,0.8164965809277261
4601_HI_S4_S_2,S,I like to sleep.,1.0,I like to,0.82733852,0.8164965809277261
4643_HI_S4_S_2,S,I like to sleep.,1.0,dashing,0.50328577,0.0
4648_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4703_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep I like to sleep,0.92995495,1.0000000000000002
4707_HI_S4_S_2,S,I like to sleep.,1.0,I like I like to sleep sleep,0.92512733,0.9622504486493763
4717_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.77316034,1.0000000000000002
4745_HI_S4_S_2,S,I like to sleep.,1.0,I like it to self,0.80741471,0.8164965809277261
4761_HI_S4_S_2,S,I like to sleep.,1.0,like to slap,0.73839372,0.8164965809277261
4791_HI_S4_S_2,S,I like to sleep.,1.0,I like to sale,0.82521427,0.8164965809277261
4825_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4837_HI_S4_S_2,S,I like to sleep.,1.0,I like to selfie,0.88801879,0.8164965809277261
4892_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4948_HI_S4_S_2,S,I like to sleep.,1.0,light,0.77761292,0.0
4967_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
4977_HI_S4_S_2,S,I like to sleep.,1.0,I like to ship,0.8767454,0.8164965809277261
4989_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep Nahin main so raha hun,0.75826412,1.0000000000000002
4998_HI_S4_S_2,S,I like to sleep.,1.0,I like I like I like do self,0.82562554,0.5773502691896258
5036_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleeping,0.91471356,0.8164965809277261
5056_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5077_HI_S4_S_2,S,I like to sleep.,1.0,Mylapore silk,0.56624746,0.0
5091_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5092_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.90921128,1.0000000000000002
5096_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5111_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5122_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5152_HI_S4_S_2,S,I like to sleep.,1.0,I like to ship,0.87661868,0.8164965809277261
5173_HI_S4_S_2,S,I like to sleep.,1.0,I like to self,0.90972984,0.8164965809277261
5181_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92975938,1.0000000000000002
5188_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5195_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep sleep,0.77307385,0.9428090415820636
5221_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.92995489,1.0000000000000002
5253_HI_S4_S_2,S,I like to sleep.,1.0,I like to sleep,0.88177407,1.0000000000000002
1503_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep,0.90525103,1.0000000000000002
1593_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
1611_HI_S4_S_2,S,I like to sleep.,0.0,Halki of Halki of,0.69968927,0.0
1711_HI_S4_S_2,S,I like to sleep.,0.0,Nahin padh Payenge,0.75601411,0.0
1792_HI_S4_S_2,S,I like to sleep.,0.0,I like to see,0.81043684,0.8164965809277261
1881_HI_S4_S_2,S,I like to sleep.,0.0,Tu,0.56880474,0.0
2409_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
2501_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep,0.92995489,1.0000000000000002
2948_HI_S4_S_2,S,I like to sleep.,0.0,I like to Skype,0.92654896,0.8164965809277261
3061_HI_S4_S_2,S,I like to sleep.,0.0,I like to see,0.82521772,0.8164965809277261
3118_HI_S4_S_2,S,I like to sleep.,0.0,I like to slap,0.82459676,0.8164965809277261
3365_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
3525_HI_S4_S_2,S,I like to sleep.,0.0,I like to play,0.76506144,0.8164965809277261
3628_HI_S4_S_2,S,I like to sleep.,0.0,I like to see,0.92995489,0.8164965809277261
3658_HI_S4_S_2,S,I like to sleep.,0.0,Hindi gana,0.77158928,0.0
3722_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.74169439,0.8164965809277261
3791_HI_S4_S_2,S,I like to sleep.,0.0,I like to Silk,0.82610261,0.8164965809277261
3845_HI_S4_S_2,S,I like to sleep.,0.0,I too,0.56299561,0.0
3860_HI_S4_S_2,S,I like to sleep.,0.0,I like full,0.76833278,0.5773502691896258
3947_HI_S4_S_2,S,I like to sleep.,0.0,Le 2,0.24782832,0.0
4013_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
4019_HI_S4_S_2,S,I like to sleep.,0.0,I like to ship,0.83825028,0.8164965809277261
4168_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.88283855,0.8164965809277261
4184_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.87722653,0.8164965809277261
4185_HI_S4_S_2,S,I like to sleep.,0.0,like to sleep,0.716232,1.0000000000000002
4229_HI_S4_S_2,S,I like to sleep.,0.0,like to I like to ship,0.85866898,0.8164965809277261
4240_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep,0.86697465,1.0000000000000002
4345_HI_S4_S_2,S,I like to sleep.,0.0,I like to self I like to self,0.92995495,0.8164965809277261
4415_HI_S4_S_2,S,I like to sleep.,0.0,I kick,0.75962669,0.0
4501_HI_S4_S_2,S,I like to sleep.,0.0,I like it too,0.82655334,0.5773502691896258
4537_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep sleep,0.70622772,0.9428090415820636
4544_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
4593_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
4635_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.87276578,0.8164965809277261
4652_HI_S4_S_2,S,I like to sleep.,0.0,I like to ship,0.87722111,0.8164965809277261
4655_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
4679_HI_S4_S_2,S,I like to sleep.,0.0,I like to eat,0.72283137,0.8164965809277261
4709_HI_S4_S_2,S,I like to sleep.,0.0,I,0.76300502,0.0
4710_HI_S4_S_2,S,I like to sleep.,0.0,Lekh to sirf Sirf,0.69935167,0.5773502691896258
4716_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep Ironman like and,0.79422575,0.9428090415820636
4737_HI_S4_S_2,S,I like to sleep.,0.0,I like to send you,0.8537339,0.8164965809277261
4834_HI_S4_S_2,S,I like to sleep.,0.0,I like to tell,0.83785594,0.8164965809277261
4896_HI_S4_S_2,S,I like to sleep.,0.0,l like to spell,0.7463479000000001,0.8164965809277261
4947_HI_S4_S_2,S,I like to sleep.,0.0,Ayan Malik,0.32692996,0.0
5007_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.80284762,0.8164965809277261
5020_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.84034616,0.8164965809277261
5037_HI_S4_S_2,S,I like to sleep.,0.0,I like to,0.88359565,0.8164965809277261
5067_HI_S4_S_2,S,I like to sleep.,0.0,,,0.0
5113_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep,0.60411799,1.0000000000000002
5224_HI_S4_S_2,S,I like to sleep.,0.0,I like to self self,0.91846097,0.8164965809277261
5259_HI_S4_S_2,S,I like to sleep.,0.0,I like to speed,0.88390589,0.8164965809277261
5270_HI_S4_S_2,S,I like to sleep.,0.0,I like to sleep,0.82263601,1.0000000000000002
5296_HI_S4_S_2,S,I like to sleep.,0.0,like to Silk,0.55968481,0.8164965809277261
1345_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1367_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1391_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1440_HI_S4_S_3,S,I have a big house.,1.0,Bhai Bhai have a big house,0.8672902,1.0000000000000002
1454_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.86221522,1.0000000000000002
1610_HI_S4_S_3,S,I have a big house.,1.0,I have a king house,0.83878815,0.8164965809277261
1622_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1634_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1656_HI_S4_S_3,S,I have a big house.,1.0,I have,0.60087544,0.5773502691896258
1679_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1690_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1703_HI_S4_S_3,S,I have a big house.,1.0,I have a dig house,0.92995489,0.8164965809277261
1707_HI_S4_S_3,S,I have a big house.,1.0,big horse,0.64277428,0.5773502691896258
1759_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1792_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1809_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1815_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1825_HI_S4_S_3,S,I have a big house.,1.0,I have a big hole,0.73901778,0.8164965809277261
1833_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.90056562,1.0000000000000002
1845_HI_S4_S_3,S,I have a big house.,1.0,I am a big house,0.82038105,0.8164965809277261
1883_HI_S4_S_3,S,I have a big house.,1.0,I have a house,0.76988423,0.8164965809277261
1887_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1937_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1945_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1965_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1970_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
1995_HI_S4_S_3,S,I have a big house.,1.0,I have big house,0.83135587,1.0000000000000002
2089_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2114_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2163_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92961848,1.0000000000000002
2198_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2218_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2228_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2230_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2241_HI_S4_S_3,S,I have a big house.,1.0,I have a house,0.82909346,0.8164965809277261
2257_HI_S4_S_3,S,I have a big house.,1.0,I have big house,0.92995489,1.0000000000000002
2272_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2282_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2291_HI_S4_S_3,S,I have a big house.,1.0,I have a big home,0.92995489,0.8164965809277261
2299_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2304_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2326_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2340_HI_S4_S_3,S,I have a big house.,1.0,I have a big horse house,0.88937634,1.0000000000000002
2376_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2389_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2422_HI_S4_S_3,S,I have a big house.,1.0,I have a big,0.92995489,0.8164965809277261
2431_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.78524917,1.0000000000000002
2446_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2496_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2509_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2605_HI_S4_S_3,S,I have a big house.,1.0,I,0.79362226,0.0
2609_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.89325917,1.0000000000000002
2617_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2651_HI_S4_S_3,S,I have a big house.,1.0,,,0.0
2685_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2686_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2705_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2776_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2853_HI_S4_S_3,S,I have a big house.,1.0,I have a bi house,0.79965848,0.8164965809277261
2887_HI_S4_S_3,S,I have a big house.,1.0,I have a big,0.8506707,0.8164965809277261
2901_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2933_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2945_HI_S4_S_3,S,I have a big house.,1.0,I have I have a big house,0.77151573,0.9428090415820636
2948_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
2977_HI_S4_S_3,S,I have a big house.,1.0,my house,0.65281183,0.5773502691896258
2997_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3007_HI_S4_S_3,S,I have a big house.,1.0,I have a big house Mera Ghar bada hai,0.92995483,1.0000000000000002
3044_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3046_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3047_HI_S4_S_3,S,I have a big house.,1.0,I have a big,0.92995489,0.8164965809277261
3055_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3061_HI_S4_S_3,S,I have a big house.,1.0,I have a big horse,0.88917398,0.8164965809277261
3070_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3086_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3138_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3161_HI_S4_S_3,S,I have a big house.,1.0,I have I have a big house,0.92995495,0.9428090415820636
3189_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3233_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3300_HI_S4_S_3,S,I have a big house.,1.0,I have a big horse,0.87336981,0.8164965809277261
3351_HI_S4_S_3,S,I have a big house.,1.0,I am a big house,0.63048148,0.8164965809277261
3366_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3378_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3394_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3436_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3455_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92331231,1.0000000000000002
3481_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.85796273,1.0000000000000002
3500_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3514_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.79148054,1.0000000000000002
3522_HI_S4_S_3,S,I have a big house.,1.0,I am a big house,0.8532446,0.8164965809277261
3532_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3562_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.81171578,1.0000000000000002
3565_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3575_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3601_HI_S4_S_3,S,I have a big house.,1.0,I have a big heart,0.83377874,0.8164965809277261
3609_HI_S4_S_3,S,I have a big house.,1.0,I'm a big houses,0.75428092,0.5773502691896258
3610_HI_S4_S_3,S,I have a big house.,1.0,I have a wing,0.92995489,0.5773502691896258
3614_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3628_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3646_HI_S4_S_3,S,I have a big house.,1.0,I have a will house,0.85908431,0.8164965809277261
3653_HI_S4_S_3,S,I have a big house.,1.0,I,0.80673683,0.0
3666_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3696_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3698_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92884922,1.0000000000000002
3747_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3754_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3792_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3803_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3813_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3856_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3858_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3860_HI_S4_S_3,S,I have a big house.,1.0,big house,0.76092726,0.8164965809277261
3883_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.80735195,1.0000000000000002
3925_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3940_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
3973_HI_S4_S_3,S,I have a big house.,1.0,,,0.0
3995_HI_S4_S_3,S,I have a big house.,1.0,Hi I have a big house,0.51900762,1.0000000000000002
4019_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4022_HI_S4_S_3,S,I have a big house.,1.0,I have a big arms,0.8432790000000001,0.8164965809277261
4033_HI_S4_S_3,S,I have a big house.,1.0,I have a big home,0.8278017,0.8164965809277261
4039_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4047_HI_S4_S_3,S,I have a big house.,1.0,I have big house,0.92995489,1.0000000000000002
4067_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4128_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4158_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4168_HI_S4_S_3,S,I have a big house.,1.0,I am a big,0.58158815,0.5773502691896258
4173_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4184_HI_S4_S_3,S,I have a big house.,1.0,I have a big,0.89867181,0.8164965809277261
4187_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4188_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.9167859,1.0000000000000002
4193_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4206_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.92995489,1.0000000000000002
4209_HI_S4_S_3,S,I have a big house.,1.0,I have a big house,0.80141795,1.0000000000000002
4222_HI_S4_S_3,S,I have a big house.,1.0,I have a big house big house,0.82859796,0.9622504486493763
